noise_type,noise_type_name,local_code,local_name,spot_code,spot_name,div_name,legl_sect_code,use_sect_name,tm_loc_x,tm_loc_y,latitude,longitude
EA,환경기준(자동),IC,인천광역시,B22820024,[인천IOT]오거리김밥천국 앞,인천광역시 남동구 간석동,다,상업지역,174161.73,540690.4,37.46527705,126.7079314
EA,환경기준(자동),IC,인천광역시,B22820025,[인천IOT]벽산블루밍아파트 105동 앞,인천광역시 남동구 도림동,나,일반주거지역,176142.33,535819.61,37.42144422,126.7304768
EA,환경기준(자동),IC,인천광역시,B22823014,[인천IOT]한화아파트 2단지 101동 앞,인천광역시 부평구 산곡동,나,일반주거지역,174127.19,544990.81,37.50402262,126.70739
EA,환경기준(자동),IC,인천광역시,B22823015,[인천IOT]금호이수마운트밸리 207동 앞,인천광역시 부평구 산곡동,나,일반주거지역,173758.28,544837.53,37.50263118,126.7032234
EA,환경기준(자동),IC,인천광역시,B22823016,[인천IOT]삼산타운 주공7단지 702동 앞,인천광역시 부평구 삼산동,나,일반주거지역,176694.42,545538.73,37.50902773,126.7364066
EA,환경기준(자동),IC,인천광역시,B22823017,[인천IOT]부개주공 1단지 104-105동 사이,인천광역시 부평구 부개동,나,일반주거지역,176865.58,545254.78,37.5064737,126.7383513
EA,환경기준(자동),IC,인천광역시,B22823018,[인천IOT]휴 빌라 앞,인천광역시 부평구 부평동,나,준주거지역,175378.22,542938.64,37.48556688,126.721607
EA,환경기준(자동),IC,인천광역시,B22823019,[인천IOT]부일여자중학교 앞,인천광역시 부평구 부평동,나,준주거지역,175198.95,542883.16,37.48506225,126.719582
EA,환경기준(자동),IC,인천광역시,B22823020,[인천IOT]명보빌라 8동 앞,인천광역시 부평구 산곡동,나,일반주거지역,173888.98,544354.82,37.49828574,126.7047185
EA,환경기준(자동),IC,인천광역시,B22823021,[인천IOT]부평현대 1단지아파트 101동 앞,인천광역시 부평구 산곡동,나,준주거지역,174343.09,543389.65,37.48960234,126.7098876
EA,환경기준(자동),IC,인천광역시,B22824005,[인천IOT]이레쉬르빌 옆 골목,인천광역시 계양구 계산동,가,학교지역,175217.63,548954.91,37.5397688,126.7195886
EA,환경기준(자동),IC,인천광역시,B22824006,[인천IOT]경인교육대학교 인근,인천광역시 계양구 계산동,가,학교지역,175158.59,548809.24,37.53845468,126.7189255
EA,환경기준(자동),IC,인천광역시,B22824008,[인천IOT]대동아파트 529동 인근,인천광역시 계양구 작전동,나,일반주거지역,177240.87,547977.18,37.53101171,126.7425115
EA,환경기준(자동),IC,인천광역시,B22824009,[인천IOT]계산여고 맞은편,인천광역시 계양구 계산동,나,일반주거지역,177210.7,548738.89,37.53787388,126.7421466
EA,환경기준(자동),IC,인천광역시,B22824010,[인천IOT]성웅산호타운 121동 앞,인천광역시 계양구 서운동,다,준공업지역,177127.41,547481.84,37.5265459,126.7412433
EA,환경기준(자동),IC,인천광역시,B22824011,[인천IOT]보운상사 앞 인근,인천광역시 계양구 작전동,다,준공업지역,176792.41,547383.6,37.52565242,126.7374567
EA,환경기준(자동),IC,인천광역시,B22824012,[인천IOT]한강빌라 6동 앞 도로변,인천광역시 계양구 효성동,나,일반주거지역,173293.4,547542.46,37.52698905,126.6978676
EA,환경기준(자동),IC,인천광역시,B22826012,[인천IOT]국도프라스틱 앞,인천광역시 서구 오류동,라,일반공업지역,165960.88,554790.37,37.59204974,126.61458
EA,환경기준(자동),IC,인천광역시,B22826013,[인천IOT]삼성테크,인천광역시 서구 오류동,라,일반공업지역,166267.46,554685.27,37.59111403,126.6180561
EA,환경기준(자동),IC,인천광역시,B22826014,[인천IOT]창우아이빌 맞은편,인천광역시 서구 당하동,가,종합병원지역,170764.35,554975.37,37.59388155,126.6689607
EA,환경기준(자동),IC,인천광역시,B22826015,[인천IOT]검단탑변원 치과센터 앞,인천광역시 서구 당하동,가,종합병원지역,170891.26,554856.29,37.59281268,126.6704025
EA,환경기준(자동),IC,인천광역시,B22826016,[인천IOT]신현고등학교 후문,인천광역시 서구 신현동,가,학교지역,170593.03,546775.29,37.51999485,126.6673494
EA,환경기준(자동),IC,인천광역시,B22826017,[인천IOT]신현고등학교 인근,인천광역시 서구 신현동,가,학교지역,170732.75,546824.34,37.52044127,126.668928
EA,환경기준(자동),IC,인천광역시,B22826018,[인천IOT]예수중심교회 인근,인천광역시 서구 가좌동,라,일반공업지역,172004.41,542223.46,37.47902707,126.6834879
EA,환경기준(자동),IC,인천광역시,B22826019,[인천IOT]현대자동차 인천서비스센터 인근,인천광역시 서구 가좌동,라,일반공업지역,171752.41,542661.07,37.48296224,126.680622
EA,환경기준(자동),IC,인천광역시,B22826020,[인천IOT]화물자동차용품점 앞,인천광역시 서구 왕길동,가,녹지지역,167775.861,554282.538,37.58753959,126.6351527
EA,환경기준(자동),IC,인천광역시,B22826021,[인천IOT]태양칼라지붕 앞,인천광역시 서구 왕길동,가,녹지지역,170130.191,554930.194,37.5934542,126.661782
EA,환경기준(자동),IC,인천광역시,B22826022,[인천IOT]리코페레이션 앞,인천광역시 서구 백석동,나,일반주거지역,171056.23,553957.13,37.58471668,126.6723059
EA,환경기준(자동),IC,인천광역시,B22826023,[인천IOT]가보정밀 맞은편,인천광역시 서구 석남동,나,일반주거지역,171367.83,544752.32,37.50179247,126.6761926
EA,환경기준(자동),IC,인천광역시,B22826024,[인천IOT]대광 로제비앙 109동 앞,인천광역시 서구 경서동,나,일반주거지역,170341.69,550715.53,37.55548774,126.6643473
RV,도로교통소음(이동),IC,인천광역시,F12817001,신기중앙교회 앞,인천광역시 남구,,주거지역,171339,538799,37.44815,126.676
RV,도로교통소음(이동),IC,인천광역시,F12818001,조흥아파트101동앞,인천광역시 연수구,,주거지역,170921,534916,37.41315,126.6715
RV,도로교통소음(이동),IC,인천광역시,F12820001,W타워 앞,인천광역시 남동구,,상업지역,174041,539359,37.45327,126.7066
RV,도로교통소음(이동),IC,인천광역시,F12820002,청보산업 앞,인천광역시 남동구 고잔동,,공업지역,172657,533859,37.40368,126.6911
RV,도로교통소음(이동),IC,인천광역시,F12823001,이랜드 건너편,인천광역시 부평구 청천동,,공업지역,175114,546736,37.51977,126.7184
RV,도로교통소음(이동),IC,인천광역시,F12824001,한림병원 앞,인천광역시 계양구 작전동,,상업지역,176494,548110,37.53218,126.734
EA,환경기준(자동),SC,전남순천시,A04615001,순천성가롤로병원 앞,전라남도 순천시 조례동,가,종합병원지역,249629,263191,34.96470795,127.54313625
EA,환경기준(자동),SC,전남순천시,A04615002,순천승평중학교 앞,전라남도 순천시 해룡면 신대리,가,학교지역,249926,260389,34.93803172,127.54552768
EA,환경기준(자동),SC,전남순천시,A04615003,로이젠 앞,전라남도 순천시 조례동,나,일반주거지역,247734,262216,34.95502071,127.52233289
EA,환경기준(자동),SC,전남순천시,A04615004,Volvik 건너편,전라남도 순천시 연향동,나,준주거지역,247000,261228,34.94759975,127.51517988
EM,환경기준(수동),SC,전남순천시,B14615001,금평마을회관 앞,전라남도 순천시 서면,가,녹지지역,246404.761,166422.992,34.99564945129826,127.50913943472537
EM,환경기준(수동),SC,전남순천시,B14615002,구룡마을회관 앞,전라남도 순천시 서면,가,녹지지역,246167.73,166429.05,34.99571484532541,127.50654348444695
EM,환경기준(수동),SC,전남순천시,B14615003,원지본마을 정자 앞,전라남도 순천시 서면,가,녹지지역,246329.8,166686.92,34.99803176529571,127.50833299010526
EM,환경기준(수동),SC,전남순천시,B14615004,순천지본교회 앞,전라남도 순천시 서면,가,녹지지역,246143.8,166642.93,34.997643696299015,127.50629317874053
EM,환경기준(수동),SC,전남순천시,B14615005,백암석유 앞,전라남도 순천시 서면,가,녹지지역,246235.8,168044.92,35.01027626497029,127.50737843256583
EM,환경기준(수동),SC,전남순천시,B14615006,은하2길 앞,전라남도 순천시 남정동,나,일반주거지역,243779.815,161376.957,34.95028348092295,127.48012380622174
EM,환경기준(수동),SC,전남순천시,B14615007,동성아파트 내,전라남도 순천시 남정동,나,일반주거지역,247299.626,161389.957,34.950243175206545,127.51865666336793
EM,환경기준(수동),SC,전남순천시,B14615008,중흥3차아파트내,전라남도 순천시 남정동,나,일반주거지역,248427.75,161877.02,34.95458021728444,127.53103459865855
EM,환경기준(수동),SC,전남순천시,B14615009,아이세상 미술학원 앞,전라남도 순천시 남정동,나,일반주거지역,248087.84,161668.96,34.95272098557933,127.52730134291097
EM,환경기준(수동),SC,전남순천시,B14615010,광명지업사 앞,전라남도 순천시 남정동,나,일반주거지역,243707.82,161488.96,34.95129610492432,127.47934144517019
EM,환경기준(수동),SC,전남순천시,B14615011,한국관 앞,전라남도 순천시 장천동,다,상업지역,247968.754,160814.024,34.94502069225168,127.5259487541465
EM,환경기준(수동),SC,전남순천시,B14615012,순천 시니어공동체 판매장 앞,전라남도 순천시 장천동,다,상업지역,244430.81,161352.96,34.950038969750175,127.48724913122633
EM,환경기준(수동),SC,전남순천시,B14615013,효동회관 앞,전라남도 순천시 장천동,다,상업지역,244676.81,161347.96,34.949983139204804,127.48994186875157
EM,환경기준(수동),SC,전남순천시,B14615014,연향컴퓨터세탁 앞,전라남도 순천시 장천동,다,상업지역,248223.79,160916.96,34.94593644832008,127.5287463875264
EM,환경기준(수동),SC,전남순천시,B14615015,구 시민회관 앞,전라남도 순천시 장천동,다,상업지역,244354.81,161203.96,34.948699279011606,127.48640926598463
EM,환경기준(수동),SC,전남순천시,B14615016,(주)파루 앞,전라남도 순천시 서면,라,일반공업지역,246131.798,164920.936,34.98212318178726,127.50606675412648
EM,환경기준(수동),SC,전남순천시,B14615017,(주)동영산업 앞,전라남도 순천시 서면,라,일반공업지역,246375.796,164832.936,34.98131890143129,127.5087340088157
EM,환경기준(수동),SC,전남순천시,B14615018,한국신광 앞,전라남도 순천시 서면,라,일반공업지역,246213.8,165152.94,34.98421057763782,127.50697758152407
EM,환경기준(수동),SC,전남순천시,B14615019,승영기업(주) 앞,전라남도 순천시 서면,라,일반공업지역,245921.8,165294.94,34.985503722579004,127.50378751644419
EM,환경기준(수동),SC,전남순천시,B14615020,공단입구사거리(관리소 앞),전라남도 순천시 서면,라,일반공업지역,246387.8,165594.93,34.988186571513765,127.50890768467451
EA,환경기준(자동),YS,전남여수시,A04613001,여수제일병원 측면,전라남도 여수시 학동,가,종합병원지역,260833,241343,34.76593204,127.66454824
EA,환경기준(자동),YS,전남여수시,A04613002,웅천초등학교 건너편,전라남도 여수시 웅천동,가,학교지역,261722,239465,34.74982512,127.6745678
EA,환경기준(자동),YS,전남여수시,A04613003,불로만숯불바베큐 앞,전라남도 여수시 여서동,나,일반주거지역,264229,239643,34.74961027,127.70210141
EA,환경기준(자동),YS,전남여수시,A04613004,새마을금고 앞,전라남도 여수시 국동,나,준주거지역,265688,237436,34.73043121,127.71735784
EM,환경기준(수동),YS,전남여수시,B14613001,풍경횟집옆,전라남도 여수시 미평동,가,녹지지역,268999.66,144121.07,34.7933545429934,127.75478584054109
EM,환경기준(수동),YS,전남여수시,B14613002,오천교회앞,전라남도 여수시 만흥동,가,녹지지역,268878.66,144036.07,34.79259658303034,127.75345688186137
EM,환경기준(수동),YS,전남여수시,B14613003,해아란펜션앞,전라남도 여수시 만흥동,가,녹지지역,268989.66,144056.07,34.79276935829,127.75467127581899
EM,환경기준(수동),YS,전남여수시,B14613004,숲속어린이집앞,전라남도 여수시 만흥동,가,녹지지역,264683.71,141459.09,34.7696432303807,127.70742579814717
EM,환경기준(수동),YS,전남여수시,B14613005,장애인종합복지관앞,전라남도 여수시 만흥동,가,녹지지역,264883.68,141643.08,34.771288902447,127.70962420598704
EM,환경기준(수동),YS,전남여수시,B14613006,효성빌라후문,전라남도 여수시 화장동,나,일반주거지역,258431.721,141959.075,34.77452585582102,127.6391699264812
EM,환경기준(수동),YS,전남여수시,B14613007,이기성집앞,전라남도 여수시 화장동,나,일반주거지역,259071.72,142348.08,34.77799538980605,127.64618827943977
EM,환경기준(수동),YS,전남여수시,B14613008,오여사꽃게장앞,전라남도 여수시 화장동,나,일반주거지역,259155.22,142440.08,34.77881981573173,127.64710688528942
EM,환경기준(수동),YS,전남여수시,B14613009,효성빌라앞,전라남도 여수시 화장동,나,일반주거지역,258449.71,141861.08,34.77364152814344,127.63935969876695
EM,환경기준(수동),YS,전남여수시,B14613010,세종오피스텔앞,전라남도 여수시 화장동,나,일반주거지역,259246.72,142448.09,34.77888679482144,127.64810701346295
EM,환경기준(수동),YS,전남여수시,B14613011,한국수자원공사내,전라남도 여수시 학동,다,상업지역,260814.708,140127.09,34.757874397119,127.66506899097475
EM,환경기준(수동),YS,전남여수시,B14613012,구.보건소뒤,전라남도 여수시 학동,다,상업지역,260706.71,140213.09,34.75865596489212,127.66389565010421
EM,환경기준(수동),YS,전남여수시,B14613013,데니스골프앞,전라남도 여수시 학동,다,상업지역,260876.71,140200.09,34.758528699482376,127.66575137524472
EM,환경기준(수동),YS,전남여수시,B14613014,법원앞,전라남도 여수시 학동,다,상업지역,260891.71,140347.09,34.7598527862512,127.66592579389273
EM,환경기준(수동),YS,전남여수시,B14613015,마리나웨딩홀앞,전라남도 여수시 학동,다,상업지역,260765.71,139993.09,34.75666950636203,127.66452420897717
EM,환경기준(수동),YS,전남여수시,B14613016,롯데첨단소재앞,전라남도 여수시 월하동,라,일반공업지역,261714.67,146530.12,34.81553407224925,127.67536611525681
EM,환경기준(수동),YS,전남여수시,B14613017,한화제품출하장,전라남도 여수시 월하동,라,일반공업지역,261364.708,146791.049,34.81790704268344,127.67156037348272
EM,환경기준(수동),YS,전남여수시,B14613018,금호피앤비앞,전라남도 여수시 월하동,라,일반공업지역,260921.71,146611.052,34.81631115644778,127.66670567101812
EM,환경기준(수동),YS,전남여수시,B14613019,롯데첨단소재 입구,전라남도 여수시 월하동,라,일반공업지역,261671.7,146449.05,34.81480599217933,127.67489060584846
EM,환경기준(수동),YS,전남여수시,B14613020,한화석유화학앞,전라남도 여수시 월하동,라,일반공업지역,261573.71,146591.05,34.816091799412725,127.67382998205183
EA,환경기준(자동),JJ,전북전주시,A04511002,효자파출소 앞,전라북도 전주시 완산구 효자동1가,나,일반주거지역,210784,356573,35.8063676643,127.119645048
EA,환경기준(자동),JJ,전북전주시,A04511003,전주요단교회 앞,전라북도 전주시 덕진구 우아동2가,나,일반주거지역,215310,359112,35.8688928673,127.116682327
EA,환경기준(자동),JJ,전북전주시,A04511004,영월드당구장 앞,전라북도 전주시 덕진구 금암동,가,종합병원지역,212530,360678,35.8433587,127.1386514
EM,환경기준(수동),JJ,전북전주시,A14511001,의과대학본관 앞,전라북도 전주시 덕진구 금암동,가,종합병원지역,32065,362762,35.847885,127.1411157
EM,환경기준(수동),JJ,전북전주시,A14511002,입원실옆,전라북도 전주시 덕진구 금암동,가,종합병원지역,32065,362762,35.847885,127.1411157
EM,환경기준(수동),JJ,전북전주시,A14511003,수의과대학 앞,전라북도 전주시 덕진구 금암동,가,종합병원지역,32065,362762,35.847885,127.1411157
EM,환경기준(수동),JJ,전북전주시,A14511004,유료주차장 IC,전라북도 전주시 덕진구 금암동,가,종합병원지역,32065,362762,35.847885,127.1411157
EM,환경기준(수동),JJ,전북전주시,A14511005,영월드당구장옆,전라북도 전주시 덕진구 금암동,가,종합병원지역,31799,362333,35.8439769,127.1382641
EM,환경기준(수동),JJ,전북전주시,A14511006,전주중학교 후문 앞,전라북도 전주시 덕진구 송천동1가,가,학교지역,30424,363894,35.8578007,127.122722
EM,환경기준(수동),JJ,전북전주시,A14511007,라이프APT 2동 앞,전라북도 전주시 덕진구 송천동1가,가,학교지역,30132,364063,35.859273,127.1194471
EM,환경기준(수동),JJ,전북전주시,A14511008,서호APT 202동 앞,전라북도 전주시 덕진구 송천동1가,가,학교지역,30030,363781,35.8567145,127.1183805
EM,환경기준(수동),JJ,전북전주시,A14511009,송천파출소 앞,전라북도 전주시 덕진구 송천동1가,가,학교지역,30050,363844,35.8572911,127.1185917
EM,환경기준(수동),JJ,전북전주시,A14511010,송천초등학교 정문 앞,전라북도 전주시 덕진구 송천동1가,가,학교지역,30176,363789,35.856812,127.119997
EM,환경기준(수동),JJ,전북전주시,A14511011,제일APT 101동 앞,전라북도 전주시 덕진구 인후동1가,나,일반주거지역,34457,360623,35.8290236,127.1680197
EM,환경기준(수동),JJ,전북전주시,A14511012,현대APT 101동 앞,전라북도 전주시 덕진구 인후동1가,나,일반주거지역,34111,361101,35.8332738,127.1640996
EM,환경기준(수동),JJ,전북전주시,A14511013,대우APT 102동 앞,전라북도 전주시 덕진구 인후동1가,나,일반주거지역,34207,361139,35.8336329,127.1651518
EM,환경기준(수동),JJ,전북전주시,A14511014,전주요단교회 앞 ,전라북도 전주시 덕진구 인후동1가,나,일반주거지역,34540,360698,35.8297163,127.1689287
EM,환경기준(수동),JJ,전북전주시,A14511015,대우APT 정문 앞,전라북도 전주시 덕진구 인후동1가,나,일반주거지역,34207,361139,35.8336329,127.1651518
EM,환경기준(수동),JJ,전북전주시,A14511016,남양연립3동 앞,전라북도 전주시 완산구 효자동1가,나,일반주거지역,29997,358478,35.8089473,127.1191513
EM,환경기준(수동),JJ,전북전주시,A14511017,태하맨션 D동 앞,전라북도 전주시 완산구 효자동1가,나,일반주거지역,30154,358303,35.8073954,127.1209193
EM,환경기준(수동),JJ,전북전주시,A14511018,신일 APT 2동 앞,전라북도 전주시 완산구 효자동1가,나,일반주거지역,30120,358625,35.8102889,127.12047
EM,환경기준(수동),JJ,전북전주시,A14511019,성원골드맨션 가동 앞,전라북도 전주시 완산구 효자동1가,나,일반주거지역,30302,358501,35.8092054,127.1225152
EM,환경기준(수동),JJ,전북전주시,A14511020,효사랑요양병원 앞,전라북도 전주시 완산구 효자동1가,나,일반주거지역,29976,358229,35.8066944,127.118971
EM,환경기준(수동),JJ,전북전주시,A14511021,코오롱백화점옆,전라북도 전주시 완산구 중앙동1가,다,상업지역,32275,358894,35.8130839,127.1442524
EM,환경기준(수동),JJ,전북전주시,A14511022,성원오피스텔 앞,전라북도 전주시 완산구 중앙동1가,다,상업지역,32307,359094,35.8148861,127.1445655
EM,환경기준(수동),JJ,전북전주시,A14511023,전주보훈지청 정문앞,전라북도 전주시 완산구 중앙동1가,다,상업지역,32524,359061,35.8146308,127.1469661
EM,환경기준(수동),JJ,전북전주시,A14511024,전주경찰서 앞,전라북도 전주시 완산구 중앙동1가,다,상업지역,32483,359148,35.8154065,127.1465028
EM,환경기준(수동),JJ,전북전주시,A14511025,전북예술회관 앞,전라북도 전주시 완산구 중앙동1가,다,상업지역,32543,359304,35.8168207,127.147125
EM,환경기준(수동),JJ,전북전주시,A14511026,풍남맨션,전라북도 전주시 완산구 서노송동,다,상업지역,32266,360450,35.827099,127.1438238
EM,환경기준(수동),JJ,전북전주시,A14511027,단골회관 앞,전라북도 전주시 완산구 서노송동,다,상업지역,32212,360313,35.8258559,127.1432572
EM,환경기준(수동),JJ,전북전주시,A14511028,대우증권옆,전라북도 전주시 완산구 서노송동,다,상업지역,32530,360257,35.8254011,127.1467866
EM,환경기준(수동),JJ,전북전주시,A14511029,전주시청후문앞,전라북도 전주시 완산구 서노송동,다,상업지역,32642,360110,35.8241017,127.1480568
EM,환경기준(수동),JJ,전북전주시,A14511030,코아백화점앞,전라북도 전주시 완산구 서노송동,다,상업지역,32342,360278,35.8255568,127.1447064
EM,환경기준(수동),JJ,전북전주시,A14511031,하이트맥주 정문앞,전라북도 전주시 덕진구,라,전용공업지역,27779,363749,35.8560332,127.0934813
EM,환경기준(수동),JJ,전북전주시,A14511034,노스케 후문앞,전라북도 전주시 덕진구,라,전용공업지역,28047,362532,35.8451255,127.096712
EM,환경기준(수동),JJ,전북전주시,A14511035,노스케 정문앞,전라북도 전주시 덕진구,라,전용공업지역,28047,362532,35.8451255,127.096712
EM,환경기준(수동),JJ,전북전주시,A14511036,구. 매일식품정문앞,전라북도 전주시 덕진구,라,일반공업지역,27143,363342,35.8522621,127.0865359
EM,환경기준(수동),JJ,전북전주시,A14511038,(유)대서정문 앞,전라북도 전주시 덕진구,라,일반공업지역,27028,363545,35.8540655,127.0852205
EM,환경기준(수동),JJ,전북전주시,A14511039,셰플러코리아 정문앞,전라북도 전주시 덕진구,라,일반공업지역,26844,363133,35.8503266,127.0832682
EM,환경기준(수동),JJ,전북전주시,A14511040,모나리자 정문,전라북도 전주시 덕진구,라,일반공업지역,27129,363550,35.8541278,127.0863386
EM,환경기준(수동),JJ,전북전주시,A14511041,맛깔식당,전라북도 전주시 덕진구,라,전용공업지역,28392,362668,35.8464022,127.1004993
EM,환경기준(수동),JJ,전북전주시,A14511042,삼화금속,전라북도 전주시 덕진구,라,전용공업지역,28543,363486,35.8538003,127.1019919
EM,환경기준(수동),JJ,전북전주시,A14511043,개암환경,전라북도 전주시 덕진구,라,일반공업지역,26839,363585,35.8543914,127.0831174
EA,환경기준(자동),JE,제주제주시,A05011001,동여중입구 앞,제주특별자치도 제주시 이도이동,가,학교지역,157194,101091,33.5024509363,126.5396046638
EA,환경기준(자동),JE,제주제주시,A05011002,농협도지부 앞,제주특별자치도 제주시 삼도일동,나,일반주거지역,155394,101553,33.5066377366,126.5198636055
EA,환경기준(자동),JE,제주제주시,A05011003,행남자기 제주총판 앞,제주특별자치도 제주시 건입동,나,준주거지역,157135,103635,33.515113598,126.5386390686
EM,환경기준(수동),JE,제주제주시,A15000036,아라1동 2465-1(문경공고조기묘),제주특별자치도,가,녹지지역,-28670,101791,33.4853676,126.5398367
EM,환경기준(수동),JE,제주제주시,A15011002,영지로15(영지초등학교),제주특별자치도 제주시 이도이동,가,녹지지역,-28386,102169,33.4888407,126.5427988
EM,환경기준(수동),JE,제주제주시,A15011005,색동길6(전원어린이집),제주특별자치도 제주시 이도이동,가,녹지지역,-28642,102053,33.4877397,126.5400716
EM,환경기준(수동),JE,제주제주시,A15011006,향사로14(유나장여관),제주특별자치도 제주시 삼도일동,가,종합병원지역,-30273,104834,33.512437,126.5218264
EM,환경기준(수동),JE,제주제주시,A15011007,남문샛길 16(진도빌딩),제주특별자치도 제주시 삼도일동,가,종합병원지역,-30167,104614,33.5104761,126.5230211
EM,환경기준(수동),JE,제주제주시,A15011008,서성로 21(미니월마트),제주특별자치도 제주시 삼도일동,가,종합병원지역,-30378,104749,33.5116483,126.5207222
EM,환경기준(수동),JE,제주제주시,A15011009,이아로 27(제주대학병원),제주특별자치도 제주시 삼도일동,가,종합병원지역,-30222,104681,33.5110688,126.5224152
EM,환경기준(수동),JE,제주제주시,A15011010,대원유통 제주 대리점 앞,제주특별자치도 제주시 삼도일동,가,종합병원지역,-30148,104702,33.5112792,126.5231997
EM,환경기준(수동),JE,제주제주시,A15011011,청귤로 80(월드컵식당),제주특별자치도 제주시 이도이동,가,학교지역,-28753,103637,33.5019788,126.5384786
EM,환경기준(수동),JE,제주제주시,A15011012,가령골7로 31(강남인쇄소),제주특별자치도 제주시 이도이동,가,학교지역,-28648,103769,33.503191,126.5395699
EM,환경기준(수동),JE,제주제주시,A15011013,동여중1로 (영보맨션),제주특별자치도 제주시 이도이동,가,학교지역,-28791,103755,33.5030321,126.5380426
EM,환경기준(수동),JE,제주제주시,A15011014,동여중길 34(제주동여중),제주특별자치도 제주시 이도이동,가,학교지역,-28508,103713,33.5027188,126.5410898
EM,환경기준(수동),JE,제주제주시,A15011015,동여중길 13(수성빌라),제주특별자치도 제주시 이도이동,가,학교지역,-28769,103682,33.5023839,126.5382935
EM,환경기준(수동),JE,제주제주시,A15011016,전농1로 36(봉영빌라),제주특별자치도 제주시 삼도일동,나,일반주거지역,-30285,104144,33.5062162,126.5218715
EM,환경기준(수동),JE,제주제주시,A15011017,삼담1로32(금화빌라),제주특별자치도 제주시 삼도일동,나,일반주거지역,-30512,104121,33.5059634,126.5194406
EM,환경기준(수동),JE,제주제주시,A15011018,충효3로38(두현슈퍼),제주특별자치도 제주시 삼도일동,나,일반주거지역,-30664,104273,33.5073002,126.5177651
EM,환경기준(수동),JE,제주제주시,A15011019,서사로 66(농협도지부),제주특별자치도 제주시 삼도일동,나,일반주거지역,-30481,104299,33.5075693,126.5197223
EM,환경기준(수동),JE,제주제주시,A15011020,서사로 133(서사라호텔),제주특별자치도 제주시 삼도일동,나,일반주거지역,-30451,103842,33.5034598,126.5201648
EM,환경기준(수동),JE,제주제주시,A15011021,동대로7(동환빌라),제주특별자치도 제주시 건입동,나,준주거지역,-28765,105181,33.5158883,126.5379525
EM,환경기준(수동),JE,제주제주시,A15011022,광전3로 9(북경세탁소),제주특별자치도 제주시 건입동,나,준주거지역,-28636,105288,33.5168761,126.5393142
EM,환경기준(수동),JE,제주제주시,A15011023,광전2로 15(은파연립),제주특별자치도 제주시 건입동,나,준주거지역,-28613,105168,33.5158043,126.539589
EM,환경기준(수동),JE,제주제주시,A15011024,서장밧2로 12(신천지호텔),제주특별자치도 제주시 건입동,나,준주거지역,-28726,105382,33.5177019,126.5383195
EM,환경기준(수동),JE,제주제주시,A15011025,임항로 285(행남자기 총판),제주특별자치도 제주시 건입동,나,준주거지역,-28690,105103,33.5151972,126.5387849
EM,환경기준(수동),JE,제주제주시,A15011026,연중7로 72(파나나모텔),제주특별자치도 제주시 연동,다,상업지역,-33201,102000,33.4862763,126.4910795
EM,환경기준(수동),JE,제주제주시,A15011027,신광로 48(실크로드),제주특별자치도 제주시 연동,다,상업지역,-33362,102277,33.4887392,126.4892789
EM,환경기준(수동),JE,제주제주시,A15011028,연중2로 71(로얄쇼핑),제주특별자치도 제주시 연동,다,상업지역,-33231,102301,33.4889794,126.4906763
EM,환경기준(수동),JE,제주제주시,A15011029,신광로 70(밸리스불가마),제주특별자치도 제주시 연동,다,상업지역,-33328,102134,33.4874516,126.4896738
EM,환경기준(수동),JE,제주제주시,A15011030,삼무로 51(영미사 사진관),제주특별자치도 제주시 연동,다,상업지역,-33144,102373,33.4896504,126.4915977
EM,환경기준(수동),JE,제주제주시,A15011031,선반로 17(대경폐차장),제주특별자치도 제주시 화북일동,라,일반공업지역,-26543,104863,33.5134964,126.561924
EM,환경기준(수동),JE,제주제주시,A15011032,화남로 56(탐라사료북쪽),제주특별자치도 제주시 화북일동,라,일반공업지역,-26434,104902,33.5138702,126.5630953
EM,환경기준(수동),JE,제주제주시,A15011033,선반4로 13(제주레미콘),제주특별자치도 제주시 화북일동,라,일반공업지역,-26304,104917,33.5140283,126.5644829
EM,환경기준(수동),JE,제주제주시,A15011034,화남로 7(공단카센터),제주특별자치도 제주시 화북일동,라,일반공업지역,-26434,105239,33.5169082,126.5630046
EM,환경기준(수동),JE,제주제주시,A15011035,화남로 71(경동기계앞),제주특별자치도 제주시 화북일동,라,일반공업지역,-26368,104660,33.5117,126.5638596
EM,환경기준(수동),JE,제주제주시,A15011036,함께하는 어린이집 맞은편,제주특별자치도 제주시,가,녹지지역,-28874,101647,33.4840342,126.5376811
EM,환경기준(수동),JE,제주제주시,A15011037,중앙로 409(온누리주유소),제주특별자치도 제주시,가,녹지지역,-28463,101929,33.486656,126.5420249
EM,환경기준(수동),JE,제주제주시,B15011001,영어교습소,제주특별자치도 제주시 이도이동,가,종합병원지역,157649.34,-107.05,33.4946082099473,126.54514460575399
EM,환경기준(수동),JE,제주제주시,B15011002,나현빌,제주특별자치도 제주시 이도이동,가,종합병원지역,157611.34,-283.05,33.49301993839205,126.54474408239871
EM,환경기준(수동),JE,제주제주시,B15011003,베라체공영주차장,제주특별자치도 제주시 이도이동,가,종합병원지역,157650.34,-322.05,33.492669873280136,126.54516559304031
EM,환경기준(수동),JE,제주제주시,B15011004,한마음어린이집,제주특별자치도 제주시 이도이동,가,종합병원지역,157540.34,69.95,33.496199642138826,126.54396328669358
